,_p,_v,_t
18577,0.01416,26649.9,1589071080585
18578,0.01415,15000.0,1589071080984
18579,0.01417,99102.0,1589071081080
18580,0.01415,1412.9,1589071081201
18581,0.01416,3828.4,1589071081622
18582,0.01417,6990.1,1589071082838
18583,0.01417,57621.8,1589071082991
18584,0.01417,6331.6,1589071083029
18585,0.01418,1057.9,1589071084549
18586,0.01418,20952.2,1589071084610
18587,0.01418,81049.7,1589071085413
18588,0.01418,1904.7,1589071085747
18589,0.01417,811.2,1589071085747
18590,0.01419,57068.0,1589071085962
18591,0.01419,33975.8,1589071086028
18592,0.01418,2275.6,1589071086037
18593,0.01419,20000.0,1589071086227
18594,0.0142,6985.2,1589071086872
18595,0.01419,3245.0,1589071087054
18596,0.0142,15936.8,1589071087547
18597,0.01419,1000.0,1589071087880
18598,0.0142,9854.2,1589071088109
18599,0.0142,60878.5,1589071088153
18600,0.0142,73806.4,1589071088334
18601,0.0142,34308.9,1589071088407
18602,0.01421,46652.0,1589071088800
18603,0.01421,7037.2,1589071088843
18604,0.0142,5631.8,1589071089648
18605,0.0142,1408.0,1589071089899
18606,0.0142,10000.0,1589071089940
18607,0.0142,2000.0,1589071089985
18608,0.0142,88823.3,1589071090029
18609,0.01419,60000.0,1589071090275
18610,0.01419,60000.0,1589071090278
18611,0.01419,60000.0,1589071090278
18612,0.01419,60000.0,1589071090291
18613,0.01419,60000.0,1589071090348
18614,0.01419,31177.0,1589071090348
18615,0.01419,60000.0,1589071090350
18616,0.01419,28207.1,1589071090497
18617,0.01419,1496.1,1589071090750
18618,0.01419,1408.4,1589071090764
18619,0.01419,17153.5,1589071090766
18620,0.01419,7000.0,1589071090877
18621,0.01419,49640.8,1589071091031
18622,0.0142,888.2,1589071091031
18623,0.01418,1409.4,1589071091183
18624,0.01418,320221.4,1589071091257
18625,0.01418,10000.0,1589071091297
18626,0.01417,1409.4,1589071091553
18627,0.01417,20000.0,1589071091642
18628,0.01418,1158.1,1589071091977
18629,0.01418,12312.3,1589071092181
18630,0.01418,14838.2,1589071092289
18631,0.01419,71250.0,1589071092647
18632,0.01419,0.3,1589071092751
18633,0.0142,29566.7,1589071092751
18634,0.0142,16485.6,1589071092867
18635,0.0142,18787.8,1589071092871
18636,0.0142,28113.0,1589071092928
18637,0.01421,33350.0,1589071093033
18638,0.01421,35046.0,1589071093126
18639,0.01421,215.0,1589071093132
18640,0.01421,27150.5,1589071093311
18641,0.01422,28207.1,1589071093315
18642,0.01422,60000.0,1589071093326
18643,0.01422,120000.0,1589071093329
18644,0.01422,98616.0,1589071093377
18645,0.01422,23586.7,1589071093433
18646,0.01421,9604.0,1589071093758
18647,0.01421,9422.0,1589071093937
18648,0.01421,246833.4,1589071093950
18649,0.0142,148388.1,1589071093950
18650,0.0142,9822.0,1589071094002
18651,0.01421,5633.8,1589071094570
18652,0.01421,2718.0,1589071096081
18653,0.01423,741.3,1589071096212
18654,0.01423,8374.8,1589071096238
18655,0.01423,71262.8,1589071096262
18656,0.01423,64071.4,1589071096412
18657,0.01424,17945.0,1589071096472
18658,0.01424,1441.5,1589071097690
18659,0.01424,11219.4,1589071097792
18660,0.01424,50000.0,1589071098499
18661,0.01425,1100.0,1589071098537
18662,0.01425,304.8,1589071098587
18663,0.01424,3102.8,1589071098712
18664,0.01425,92429.2,1589071099484
18665,0.01425,1017.0,1589071099534
18666,0.01426,3523.0,1589071100010
18667,0.01425,60000.0,1589071100071
18668,0.01425,10233.0,1589071100081
18669,0.01425,0.3,1589071100149
18670,0.01424,2856.6,1589071100453
18671,0.01424,134705.3,1589071100482
18672,0.01424,60000.0,1589071100662
18673,0.01424,17429.2,1589071100675
18674,0.01423,102570.8,1589071100675
18675,0.01423,53576.0,1589071100681
18676,0.01425,9000.0,1589071100742
18677,0.01422,7000.0,1589071100880
18678,0.01422,41486.0,1589071100932
18679,0.01421,23589.2,1589071101310
18680,0.01421,1405.5,1589071101350
18681,0.01421,86239.8,1589071101446
18682,0.01422,10000.0,1589071101501
18683,0.01421,742.8,1589071101696
18684,0.01421,27562.0,1589071101764
18685,0.0142,1941.9,1589071101902
18686,0.0142,1407.0,1589071101960
18687,0.0142,173760.0,1589071102175
18688,0.0142,1408.0,1589071102229
18689,0.0142,31704.6,1589071102306
18690,0.01419,1702.3,1589071102306
18691,0.01419,10000.0,1589071102323
18692,0.01419,2000.0,1589071102330
18693,0.01419,1408.0,1589071102489
18694,0.01419,69207.8,1589071102632
18695,0.01418,1408.4,1589071102789
18696,0.01418,1409.4,1589071103102
18697,0.01418,10000.0,1589071103302
18698,0.01418,2000.0,1589071103314
18699,0.01418,134724.8,1589071103439
18700,0.01418,1409.4,1589071103471
18701,0.01419,7600.3,1589071103640
18702,0.01418,15964.2,1589071103645
18703,0.01417,1409.9,1589071103866
18704,0.01417,1410.9,1589071104245
18705,0.01417,10000.0,1589071104318
18706,0.01417,2000.0,1589071104335
18707,0.01417,20000.0,1589071104335
18708,0.01418,11672.8,1589071104426
18709,0.01417,59490.7,1589071104498
18710,0.01416,1410.9,1589071104535
18711,0.01416,1411.4,1589071104893
18712,0.01416,7000.0,1589071104899
18713,0.01416,2000.0,1589071105073
18714,0.01416,29792.9,1589071105139
18715,0.01415,10000.0,1589071105262
18716,0.01415,1411.9,1589071105301
18717,0.01416,28117.7,1589071105455
18718,0.01417,200000.0,1589071105822
18719,0.01417,59999.8,1589071106093
18720,0.01417,14630.3,1589071106190
18721,0.01417,1410.9,1589071106823
18722,0.01419,1409.9,1589071107450
18723,0.01419,33583.5,1589071107581
18724,0.0142,94994.0,1589071107625
18725,0.01421,4108.0,1589071107625
18726,0.01419,1408.9,1589071107858
18727,0.0142,734.4,1589071107866
18728,0.01421,4403.7,1589071108168
18729,0.01421,65968.3,1589071108197
18730,0.01422,2652.1,1589071108380
18731,0.0142,1408.4,1589071108407
18732,0.0142,7000.0,1589071108905
18733,0.0142,1407.4,1589071108973
18734,0.0142,60000.0,1589071109139
18735,0.0142,20598.0,1589071109141
18736,0.0142,158128.6,1589071109221
18737,0.01419,1408.0,1589071109266
18738,0.01419,1408.4,1589071109576
18739,0.01419,29669.5,1589071109707
18740,0.01419,8541.0,1589071109835
18741,0.01418,1408.9,1589071109957
18742,0.01418,1484.3,1589071110034
18743,0.01418,9394.5,1589071110138
18744,0.01418,1409.4,1589071110414
18745,0.01418,56964.5,1589071110552
18746,0.01417,1410.4,1589071111042
18747,0.01418,1604.9,1589071111217
18748,0.01418,9543.7,1589071111583
18749,0.01418,2537.6,1589071111616
18750,0.01417,10451.5,1589071112142
18751,0.01418,14442.5,1589071112430
18752,0.01417,6061.9,1589071112890
18753,0.01417,7000.0,1589071112908
18754,0.01417,4019.6,1589071113544
18755,0.0142,47518.0,1589071114539
18756,0.0142,17374.2,1589071114548
18757,0.0142,1604.9,1589071116157
18758,0.01421,8489.0,1589071116958
18759,0.01422,2919.0,1589071116958
18760,0.01421,25185.3,1589071117100
18761,0.01421,956.0,1589071117238
18762,0.01421,16657.8,1589071117279
18763,0.01421,34630.1,1589071117524
18764,0.0142,1407.0,1589071117910
18765,0.0142,1408.0,1589071118132
18766,0.0142,17108.8,1589071118408
18767,0.0142,1408.0,1589071118440
18768,0.0142,54492.5,1589071118802
18769,0.0142,11303.2,1589071118939
18770,0.01419,3083.2,1589071119672
18771,0.01419,1193.0,1589071119688
18772,0.01419,52251.2,1589071120365
18773,0.0142,57068.0,1589071120380
18774,0.01419,947.6,1589071120827
18775,0.01419,2296.0,1589071122024
18776,0.0142,815.5,1589071123034
18777,0.0142,4418.4,1589071123339
18778,0.01419,5000.0,1589071123640
18779,0.01419,5000.0,1589071123902
18780,0.01419,5000.0,1589071124455
18781,0.01419,6726.9,1589071125752
18782,0.0142,3049.9,1589071125836
18783,0.0142,11750.9,1589071126823
18784,0.01419,1408.9,1589071126907
18785,0.01419,2000.0,1589071126928
18786,0.01419,10000.0,1589071126936
18787,0.01419,1408.9,1589071127175
18788,0.01419,1408.9,1589071127508
18789,0.01419,69117.2,1589071127802
18790,0.01419,24809.7,1589071127825
18791,0.01418,37666.0,1589071127895
18792,0.01419,750.6,1589071127928
18793,0.01418,1408.9,1589071127963
18794,0.01417,10000.0,1589071128239
18795,0.01417,1409.9,1589071128322
18796,0.01417,2000.0,1589071128537
18797,0.01417,7000.0,1589071128952
18798,0.01418,23759.6,1589071129710
18799,0.01418,5000.0,1589071131653
18800,0.01418,1409.9,1589071131823
18801,0.01418,40028.9,1589071131831
18802,0.01418,73951.8,1589071131931
18803,0.01417,1410.4,1589071132888
18804,0.01417,8345.6,1589071132930
18805,0.01417,19910.8,1589071132945
18806,0.01417,7107.3,1589071133138
18807,0.01417,1024.3,1589071133170
18808,0.01416,77429.2,1589071133340
18809,0.01416,1021.1,1589071134029
18810,0.01418,3431.0,1589071134659
18811,0.01416,20000.0,1589071134914
18812,0.01417,847.0,1589071135821
18813,0.01415,253532.5,1589071139334
18814,0.01414,1412.4,1589071139478
18815,0.01414,15998.9,1589071139539
18816,0.01414,25246.0,1589071139792
18817,0.01414,1895.3,1589071140228
18818,0.01414,27988.3,1589071140490
18819,0.01414,16120.7,1589071140572
18820,0.01414,9558.0,1589071140587
18821,0.01414,33425.8,1589071140736
18822,0.01414,16120.7,1589071141404
18823,0.01414,767.3,1589071141409
18824,0.01415,13136.7,1589071141409
18825,0.01413,1414.9,1589071141508
18826,0.01414,2096.1,1589071142729
18827,0.01413,1414.4,1589071143736
18828,0.01414,742.8,1589071144386
18829,0.01414,17385.5,1589071144924
18830,0.01413,2614.5,1589071144924
18831,0.01415,60000.0,1589071145595
18832,0.01415,60810.6,1589071145610
18833,0.01416,120000.0,1589071145732
18834,0.01416,10061.0,1589071145749
18835,0.01415,71202.0,1589071145883
18836,0.01416,33074.0,1589071146027
18837,0.01416,16926.0,1589071146124
18838,0.01417,110893.4,1589071146739
18839,0.01417,5056.0,1589071146983
18840,0.01417,9944.0,1589071147078
18841,0.01417,5056.0,1589071147132
18842,0.01418,119650.6,1589071147244
18843,0.01419,7473.8,1589071147889
18844,0.01419,47882.3,1589071147940
18845,0.01419,1408.9,1589071148449
18846,0.01419,10901.0,1589071148572
18847,0.0142,52509.6,1589071149143
18848,0.0142,2494.9,1589071149598
18849,0.01421,28109.6,1589071149738
18850,0.01419,11219.4,1589071151016
18851,0.01421,175590.6,1589071151054
18852,0.01421,8529.3,1589071151214
18853,0.01421,2610.6,1589071151610
18854,0.01421,1407.0,1589071151795
18855,0.01421,7184.0,1589071151910
18856,0.01421,18429.0,1589071151999
18857,0.01421,6096.0,1589071152105
18858,0.01421,6571.0,1589071152162
18859,0.01421,10000.0,1589071152318
18860,0.01421,5000.0,1589071152495
18861,0.01421,1612.0,1589071152534
18862,0.01422,6000.0,1589071154869
18863,0.01422,65250.3,1589071155287
18864,0.01422,15000.0,1589071155440
18865,0.01422,5043.3,1589071155462
18866,0.01422,2000.0,1589071155566
18867,0.01422,8000.0,1589071155577
18868,0.01422,1406.0,1589071155811
18869,0.01422,45590.1,1589071156067
18870,0.01422,12259.5,1589071156070
18871,0.01423,7029.1,1589071156622
18872,0.01424,39845.4,1589071156785
18873,0.01425,201619.0,1589071156785
18874,0.01423,3743.0,1589071157348
18875,0.01425,50529.0,1589071158604
18876,0.01425,6199.8,1589071158669
18877,0.01426,6985.2,1589071159005
18878,0.01426,77771.2,1589071159039
18879,0.01426,2652.1,1589071159250
18880,0.01426,1799.0,1589071159354
18881,0.01425,1402.0,1589071159605
18882,0.01425,11243.7,1589071159955
18883,0.01424,121478.0,1589071160121
18884,0.01425,49909.9,1589071160273
18885,0.01425,60222.7,1589071160344
18886,0.01425,15000.0,1589071160365
18887,0.01425,40828.7,1589071160425
18888,0.01425,3472.0,1589071160456
18889,0.01424,54343.9,1589071160828
18890,0.01423,1403.0,1589071160832
18891,0.01423,1404.5,1589071161129
18892,0.01423,1304.0,1589071161559
18893,0.01423,10026.8,1589071161579
18894,0.01423,108023.4,1589071161597
18895,0.01423,11662.7,1589071162092
18896,0.01422,38337.3,1589071162092
18897,0.01422,1405.0,1589071162125
18898,0.01422,1944.2,1589071163309
18899,0.01422,79511.0,1589071163557
18900,0.01422,1405.0,1589071163636
18901,0.0142,1405.5,1589071163694
18902,0.01422,31970.2,1589071164171
18903,0.01423,67131.8,1589071164171
18904,0.01422,3259.0,1589071164369
18905,0.01422,1403.4,1589071164859
18906,0.01423,10297.4,1589071165153
18907,0.01426,3990.0,1589071167378
18908,0.01424,57770.8,1589071167395
18909,0.01424,1404.0,1589071167996
18910,0.01423,7000.0,1589071169027
18911,0.01424,10202.9,1589071170644
18912,0.01424,45610.5,1589071170994
18913,0.01425,11457.5,1589071170994
18914,0.01425,742.8,1589071171443
18915,0.01425,1122.0,1589071172280
18916,0.01424,13032.2,1589071172375
18917,0.01424,15000.0,1589071172826
18918,0.01426,14000.0,1589071173828
18919,0.01424,17793.5,1589071173861
18920,0.01426,40594.5,1589071174175
18921,0.01427,5428.0,1589071174810
18922,0.01427,52928.9,1589071174815
18923,0.01427,87680.1,1589071174833
18924,0.01426,17531.0,1589071175005
18925,0.01428,7848.6,1589071175030
18926,0.01427,2605.0,1589071175132
18927,0.01427,1402.0,1589071175216
18928,0.01427,1168.0,1589071175326
18929,0.01427,90000.0,1589071175465
18930,0.01426,12193.5,1589071175487
18931,0.01428,16308.0,1589071175531
18932,0.01428,14826.9,1589071175613
18933,0.01427,15000.0,1589071175659
18934,0.01428,2061.1,1589071175738
18935,0.01427,1319.8,1589071175926
18936,0.01427,8859.0,1589071175950
18937,0.01427,2550.0,1589071176055
18938,0.01427,2096.0,1589071176066
18939,0.01427,1609.0,1589071176480
18940,0.01428,825.0,1589071176585
18941,0.01428,1895.3,1589071176636
18942,0.01428,12279.0,1589071176705
18943,0.01429,14059.9,1589071176799
18944,0.01429,3710.4,1589071177068
18945,0.01429,5896.0,1589071177142
18946,0.01429,182625.9,1589071177236
18947,0.01428,1410.0,1589071177255
18948,0.01428,10582.0,1589071177334
18949,0.01428,7422.0,1589071177435
18950,0.01429,6144.4,1589071177439
18951,0.01428,4342.0,1589071177563
18952,0.01428,6507.0,1589071177675
18953,0.01428,109199.5,1589071177701
18954,0.01428,15000.0,1589071177752
18955,0.01428,5896.0,1589071178145
18956,0.01428,2000.0,1589071178415
18957,0.01428,10000.0,1589071178417
18958,0.01428,10000.0,1589071178454
18959,0.01426,2000.0,1589071178528
18960,0.01426,154981.2,1589071179238
18961,0.01426,59328.4,1589071179456
18962,0.01427,1403.0,1589071179863
18963,0.01426,1411.5,1589071180261
18964,0.01425,11409.1,1589071180261
18965,0.01425,2300.2,1589071180371
18966,0.01427,60533.2,1589071180436
18967,0.01427,9314.1,1589071180497
18968,0.01428,2000.0,1589071180585
18969,0.01428,10000.0,1589071180589
18970,0.01428,10000.0,1589071180592
18971,0.01428,12533.2,1589071180830
18972,0.01428,29851.0,1589071180951
18973,0.01429,3523.0,1589071180953
18974,0.01427,3503.0,1589071181521
18975,0.01429,13975.3,1589071181625
18976,0.01429,59930.9,1589071182825
18977,0.0143,1278.6,1589071182832
18978,0.0143,32968.5,1589071182910
18979,0.0143,29833.6,1589071182935
18980,0.0143,6987.6,1589071182971
18981,0.0143,6987.6,1589071183020
18982,0.0143,15972.6,1589071183433
18983,0.0143,60464.1,1589071183570
18984,0.0143,120172.9,1589071183605
18985,0.0143,44834.2,1589071183859
18986,0.01431,1398.6,1589071184211
18987,0.0143,11706.7,1589071185156
18988,0.0143,3445.6,1589071185184
18989,0.0143,815.5,1589071185366
18990,0.0143,58801.4,1589071185394
18991,0.01429,17507.0,1589071186149
18992,0.01429,2493.0,1589071186158
18993,0.01429,87922.8,1589071186184
18994,0.01429,44000.0,1589071186283
18995,0.01428,1399.1,1589071186379
18996,0.01428,475887.5,1589071186699
18997,0.01428,80695.4,1589071186730
18998,0.01428,22988.6,1589071186734
18999,0.01428,19400.0,1589071186806
19000,0.01427,7064.6,1589071187232
19001,0.01427,14051.7,1589071187648
19002,0.01427,68877.0,1589071187852
19003,0.01427,1100.0,1589071187966
19004,0.01427,13900.0,1589071188098
19005,0.01428,85202.0,1589071188098
19006,0.01427,64883.0,1589071188332
19007,0.01428,32472.3,1589071189177
19008,0.01428,8514.5,1589071190255
19009,0.01428,22988.6,1589071190333
19010,0.01428,27172.7,1589071190338
19011,0.01428,7931.7,1589071190674
19012,0.01428,4642.8,1589071190685
19013,0.01429,28590.6,1589071191299
19014,0.01429,28031.8,1589071191427
19015,0.01429,15084.0,1589071191451
19016,0.01429,7477.1,1589071191503
19017,0.01429,5066.4,1589071191636
19018,0.0143,71640.6,1589071191668
19019,0.01429,9025.0,1589071191675
19020,0.0143,13530.4,1589071192655
19021,0.0143,1087.6,1589071193302
19022,0.0143,16169.9,1589071193392
19023,0.01431,146045.1,1589071193392
19024,0.01432,47017.6,1589071193392
19025,0.01431,742.8,1589071193439
19026,0.01431,6964.1,1589071193473
19027,0.01432,146629.1,1589071193473
19028,0.01433,55639.4,1589071193473
19029,0.0143,20000.0,1589071193584
19030,0.0143,25000.0,1589071193586
19031,0.01431,945.3,1589071193941
19032,0.0143,4000.0,1589071193989
19033,0.0143,960.0,1589071194214
19034,0.01432,12484.6,1589071194483
19035,0.01433,38044.4,1589071194483
19036,0.01432,5162.9,1589071195030
19037,0.01431,2390.0,1589071195400
19038,0.01431,1398.0,1589071195431
19039,0.01431,4905.0,1589071195702
19040,0.01433,4403.8,1589071195772
19041,0.01431,7179.0,1589071196633
19042,0.01431,34198.5,1589071196699
19043,0.0143,15801.5,1589071196699
19044,0.01431,9684.0,1589071197209
19045,0.0143,2797.0,1589071198013
19046,0.01432,1100.0,1589071198050
19047,0.01432,13943.1,1589071198079
19048,0.01432,60133.1,1589071198467
19049,0.01432,2253.0,1589071198483
19050,0.01433,11690.1,1589071198483
19051,0.01432,1026.4,1589071198827
19052,0.01432,3288.2,1589071199554
19053,0.01432,1025.0,1589071199786
19054,0.01433,15843.9,1589071200710
19055,0.01433,7026.0,1589071200745
19056,0.01434,40544.8,1589071200745
19057,0.01434,42718.5,1589071201127
19058,0.01435,152050.6,1589071201127
19059,0.01434,2713.0,1589071201490
19060,0.01435,30094.1,1589071201529
19061,0.01435,33389.0,1589071201589
19062,0.01435,60000.0,1589071201728
19063,0.01435,60000.0,1589071201731
19064,0.01435,105345.0,1589071201750
19065,0.01435,41778.9,1589071201877
19066,0.01435,83478.3,1589071201884
19067,0.01434,1604.7,1589071201998
19068,0.01435,27826.1,1589071202029
19069,0.01435,5564.1,1589071202033
19070,0.01435,27806.7,1589071202393
19071,0.01435,13903.4,1589071202545
19072,0.01435,3560.3,1589071202611
19073,0.01436,5198.3,1589071202745
19074,0.01435,4710.0,1589071203091
19075,0.01435,15000.0,1589071203214
19076,0.01434,3270.0,1589071203214
19077,0.01435,120736.7,1589071203456
19078,0.01436,27787.4,1589071203882
19079,0.01436,43462.9,1589071204131
19080,0.01437,12112.0,1589071204131
19081,0.01437,55574.9,1589071204156
19082,0.01437,9726.3,1589071204285
19083,0.01435,4928.0,1589071205196
19084,0.01435,1394.0,1589071205463
19085,0.01435,3486.0,1589071205476
19086,0.01435,20097.7,1589071205684
19087,0.01434,100630.0,1589071205734
19088,0.01434,32399.0,1589071205836
19089,0.01434,1909.0,1589071205932
19090,0.01434,35601.0,1589071205987
19091,0.01434,60000.0,1589071206041
19092,0.01434,16262.1,1589071206816
19093,0.01434,13801.6,1589071207017
19094,0.01433,7000.0,1589071207142
19095,0.01433,208380.5,1589071207236
19096,0.01432,60000.0,1589071207332
19097,0.01432,44167.0,1589071207438
19098,0.01432,73537.0,1589071207439
19099,0.01432,18176.1,1589071208437
19100,0.01432,2954.7,1589071208667
19101,0.01432,23424.2,1589071208752
19102,0.01431,20000.0,1589071209110
19103,0.01432,742.8,1589071209360
19104,0.01431,7000.0,1589071211163
19105,0.01432,37869.9,1589071211472
19106,0.01431,60000.0,1589071211785
19107,0.01431,22350.0,1589071212937
19108,0.0143,40000.0,1589071213351
19109,0.0143,109078.0,1589071213370
19110,0.0143,48478.0,1589071213455
19111,0.01431,74380.5,1589071213913
19112,0.01429,1398.6,1589071213934
19113,0.0143,15000.0,1589071214068
19114,0.01429,139713.5,1589071214140
19115,0.01429,1398.6,1589071214154
19116,0.01429,57784.1,1589071214169
19117,0.0143,1067.7,1589071214246
19118,0.0143,1220.3,1589071214247
19119,0.01429,22483.7,1589071214438
19120,0.01429,1911.2,1589071214875
19121,0.01429,12176.3,1589071214918
19122,0.01429,74630.0,1589071215013
19123,0.01429,1911.2,1589071215057
19124,0.01429,48995.1,1589071215067
19125,0.01428,7000.0,1589071215159
19126,0.0143,5748.0,1589071215464
19127,0.0143,22691.3,1589071215574
19128,0.01429,2776.8,1589071215773
19129,0.01429,1399.1,1589071216060
19130,0.0143,6488.8,1589071216085
19131,0.0143,97026.7,1589071216154
19132,0.01429,18307.8,1589071216291
19133,0.01428,21692.2,1589071216291
19134,0.01428,1399.1,1589071216326
19135,0.01429,1911.2,1589071216522
19136,0.01429,12176.3,1589071216592
19137,0.01429,1911.2,1589071216730
19138,0.01428,1399.6,1589071217008
19139,0.01429,1911.2,1589071217049
19140,0.01428,10000.0,1589071217114
19141,0.01428,33027.3,1589071217238
19142,0.01429,2539.1,1589071217305
19143,0.01427,5000.0,1589071217308
19144,0.01427,1400.1,1589071217466
19145,0.01427,1400.6,1589071217700
19146,0.01427,261789.1,1589071217838
19147,0.01427,183143.3,1589071217866
19148,0.01426,1400.6,1589071217983
19149,0.01428,15000.0,1589071218219
19150,0.01426,31663.4,1589071218267
19151,0.01426,4445.1,1589071218423
19152,0.01426,7362.0,1589071218426
19153,0.01425,2638.0,1589071218426
19154,0.01425,2000.0,1589071218434
19155,0.01426,1401.5,1589071218517
19156,0.01426,2071.2,1589071218537
19157,0.01425,7928.8,1589071218537
19158,0.01428,32103.6,1589071218712
19159,0.01429,66998.4,1589071218712
19160,0.01426,717.8,1589071218744
19161,0.01427,6768.3,1589071218805
19162,0.01426,18442.5,1589071218957
19163,0.01426,2000.0,1589071218974
19164,0.01426,10000.0,1589071218988
19165,0.01426,7000.0,1589071219197
19166,0.01426,2000.0,1589071219362
19167,0.01426,10000.0,1589071219396
19168,0.01427,27230.8,1589071219548
19169,0.01428,16955.5,1589071219548
19170,0.01429,76579.7,1589071219548
19171,0.01427,45190.5,1589071220695
19172,0.01428,1402.0,1589071220728
19173,0.01428,44900.7,1589071220756
19174,0.01429,60000.0,1589071220948
19175,0.01428,55030.8,1589071220963
19176,0.01429,60000.0,1589071221098
19177,0.01428,2000.0,1589071221104
19178,0.01428,10000.0,1589071221105
19179,0.01429,60000.0,1589071221108
19180,0.01429,60000.0,1589071221115
19181,0.01428,4508.0,1589071221120
19182,0.01428,10000.0,1589071221121
19183,0.01429,60000.0,1589071221122
19184,0.01429,60000.0,1589071221122
19185,0.01429,60000.0,1589071221130
19186,0.01429,60000.0,1589071221440
19187,0.01428,1401.3,1589071222110
19188,0.01429,13998.1,1589071222280
19189,0.01428,7000.0,1589071223186
19190,0.01429,29631.4,1589071224148
19191,0.0143,20897.6,1589071224148
19192,0.01428,41314.0,1589071224988
19193,0.01428,8284.1,1589071225130
19194,0.01428,1917.0,1589071225238
19195,0.01428,13421.4,1589071225240
19196,0.01427,16578.6,1589071225240
19197,0.01427,2000.0,1589071225260
19198,0.01427,1567.6,1589071225266
19199,0.01426,432.4,1589071225266
19200,0.01429,62322.9,1589071225272
19201,0.0143,11129.1,1589071225272
19202,0.0143,15304.1,1589071225329
19203,0.01427,19627.0,1589071225409
19204,0.01427,30000.0,1589071225905
19205,0.01427,60000.0,1589071225967
19206,0.01429,29631.4,1589071226070
19207,0.01426,60000.0,1589071226344
19208,0.01426,159559.0,1589071226359
19209,0.01425,2000.0,1589071226371
19210,0.01425,10000.0,1589071226383
19211,0.01426,1779.4,1589071226414
19212,0.01425,8220.6,1589071226414
19213,0.01425,60000.0,1589071226564
19214,0.01425,17608.4,1589071226566
19215,0.01424,35000.0,1589071226574
19216,0.01424,10000.0,1589071226594
19217,0.01424,120916.0,1589071226639
19218,0.01425,22186.3,1589071226696
19219,0.01425,26166.8,1589071226767
19220,0.01424,33832.0,1589071226769
19221,0.01424,21168.0,1589071226775
19222,0.01424,2000.0,1589071226837
19223,0.01426,23992.0,1589071226854
19224,0.01424,1403.0,1589071227022
19225,0.01424,35000.0,1589071227123
19226,0.01424,7000.0,1589071227198
19227,0.01424,25000.0,1589071227303
19228,0.01424,10000.0,1589071227366
19229,0.01424,69238.8,1589071227424
19230,0.01423,1403.5,1589071227457
19231,0.01424,15000.0,1589071227530
19232,0.01424,30605.7,1589071227688
19233,0.01423,79445.0,1589071227697
19234,0.01423,15000.0,1589071227724
19235,0.01424,2291.9,1589071227821
19236,0.01423,3827.0,1589071227919
19237,0.01424,69858.0,1589071228001
19238,0.01423,1404.0,1589071228086
19239,0.01423,3464.9,1589071228268
19240,0.01422,1812.9,1589071228493
19241,0.01421,309.6,1589071228493
19242,0.01421,16704.0,1589071228621
19243,0.01421,20000.0,1589071228896
19244,0.01422,12142.2,1589071229122
19245,0.01421,20625.0,1589071229174
19246,0.01422,59108.1,1589071229254
19247,0.01423,3168.5,1589071229900
19248,0.01423,21971.9,1589071229935
19249,0.01422,101555.9,1589071230272
19250,0.01422,60000.0,1589071230849
19251,0.01422,24027.0,1589071230872
19252,0.01421,857.8,1589071231201
19253,0.01421,7000.0,1589071231205
19254,0.01421,88573.8,1589071231362
19255,0.0142,122400.1,1589071231362
19256,0.01422,6467.2,1589071231646
19257,0.01421,18732.5,1589071232152
19258,0.01421,11984.0,1589071232335
19259,0.01421,60000.0,1589071232716
19260,0.01421,14630.0,1589071232724
19261,0.01421,0.1,1589071232742
19262,0.01422,199810.7,1589071233131
19263,0.01423,96391.7,1589071233131
19264,0.01424,13794.9,1589071233131
19265,0.01423,1887.1,1589071233977
19266,0.01421,5000.0,1589071234455
19267,0.01421,2330.5,1589071234657
19268,0.0142,7000.0,1589071235209
19269,0.01422,1104.5,1589071235228
19270,0.01423,16374.0,1589071235495
19271,0.0142,1407.0,1589071236768
19272,0.0142,25441.0,1589071237490
19273,0.0142,59999.8,1589071237494
19274,0.0142,22111.3,1589071237537
19275,0.01419,37888.7,1589071237537
19276,0.01419,11250.0,1589071237647
19277,0.01419,4960.0,1589071238127
19278,0.01419,10040.0,1589071238128
19279,0.01419,10000.0,1589071238321
19280,0.01419,5000.0,1589071239017
19281,0.0142,4364.4,1589071240166
19282,0.0142,14647.5,1589071240929
19283,0.01419,1408.0,1589071240941
19284,0.01419,5000.0,1589071242204
19285,0.01419,1967.0,1589071242536
19286,0.0142,3523.0,1589071243027
19287,0.01419,36710.5,1589071243141
19288,0.0142,30999.7,1589071243194
19289,0.01418,15397.2,1589071243618
19290,0.01419,2755.2,1589071243689
19291,0.01419,10576.9,1589071243768
19292,0.01418,7224.9,1589071244265
19293,0.01417,56461.3,1589071244940
19294,0.01417,56461.3,1589071245134
19295,0.01417,56461.3,1589071245494
19296,0.01417,1410.4,1589071245688
19297,0.01417,56501.2,1589071245705
19298,0.01417,56715.5,1589071245839
19299,0.01417,6805.5,1589071246038
19300,0.01419,6731.9,1589071246088
19301,0.01417,70623.7,1589071246844
19302,0.01416,1410.4,1589071246855
19303,0.01418,815.5,1589071247044
19304,0.01418,43792.0,1589071247657
19305,0.01418,120000.0,1589071247748
19306,0.01418,216536.0,1589071247750
19307,0.01418,16207.8,1589071247754
19308,0.01419,98584.6,1589071248074
19309,0.01419,24642.7,1589071248079
19310,0.01418,1429.2,1589071248380
19311,0.0142,77526.0,1589071248546
19312,0.01419,1067.1,1589071248930
19313,0.01421,97272.7,1589071250986
